Name,SMILES,MW,LogP,HBD,HBA,RotB,TPSA
NPA011604,CC(C)CC(=O)[C@H](O)Cc1ccccc1,206.28500000000003,2.2052,1,2,5,37.3
NPA011605,C=C(C)C#Cc1cc(C=O)ccc1OC,200.23699999999997,2.4353000000000007,0,2,2,26.3
NPA011608,O=C(CC[N+](=O)[O-])OCCc1ccc(O)cc1,239.22699999999995,1.1446999999999994,1,5,6,89.67
NPA011611,CO[C@@]1(C)OC(=O)[C@@]23[C@H](C)[C@H](CC(=O)[C@@H]2O)O[C@H]13,256.25399999999996,-0.3706000000000002,1,6,1,82.06
NPA011612,CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1CO,307.43399999999997,2.5795000000000012,2,3,8,60.77000000000001
NPA011613,COc1ccc2nc3n(c(=O)c2c1)-c1ccccc1C(=O)N1CCC[C@@H]31,347.374,2.6850000000000005,0,5,1,64.43
NPA011615,CC(=O)O[C@H]1[C@H]2O[C@H]2C2=CC(=O)[C@]3(C[C@]2(C)[C@H]1C)OC3(C)C,306.358,1.7883,0,5,1,68.43
NPA011617,COc1cc(OC)c2oc(=O)c(CC(O)CO)cc2c1,280.276,0.7058999999999995,2,6,5,89.13000000000001
NPA011618,C=C[C@]1(C)C=C2C(=O)[C@@]3(O)OC(=O)[C@@]4(CCCC(C)(C)[C@@H]43)[C@H]2CC1,330.42400000000004,3.1559000000000017,1,4,1,63.60000000000001
NPA011626,C[C@H]1O[C@H]1/C=C/C(=O)OC[C@H]1COC(=O)[C@H]1O,242.22699999999995,-0.5930000000000002,1,6,4,85.36
NPA011628,O=C1C=C[C@]23Oc4ccc(O)c5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5=O,362.29300000000006,1.9156,1,7,0,94.59000000000002
NPA011631,COc1ccc(C=C(NC=O)C(=Cc2ccc(OS(=O)(=O)O)cc2)NC=O)cc1,418.4270000000001,1.7508000000000001,3,6,10,131.03
NPA011633,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C/C[C@H](C)OC2=O,378.37700000000007,1.0268999999999995,3,8,1,125.82000000000002
NPA011635,C/C=C/C#CC#CC(N)=O,133.14999999999998,0.05460000000000009,1,1,0,43.09
NPA011636,CC(=O)[C@@H]1CO[C@@H](O[C@@H]2OC[C@@H](C(C)=O)[C@H]2C)[C@@H]1C,270.32499999999993,1.3981999999999997,0,5,4,61.830000000000005
NPA011638,CC(C=O)CCOP(=O)(O)OP(=O)(O)O,262.091,0.4377999999999998,3,5,7,130.36
NPA011639,Cc1cc(O)c2c(c1)[C@H](O)[C@H]1OC(=O)[C@]3(C)CC[C@@H]4C[C@@]24[C@H]13,300.3539999999999,2.3470200000000006,2,4,0,66.76
NPA011641,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,332.353,-2.9255999999999966,5,9,2,129.51000000000002
NPA011642,C[C@H]1C(=O)C[C@@H]2[C@H](O)C3=C(CC(C)(C)C3=O)[C@@]21C,248.32199999999995,1.8879,1,3,0,54.37
NPA011647,C[C@@H]1CCC[C@@H]2O[C@H]2/C=C/[C@H](O)C[C@@H](O)C/C=C\C=C\[C@@H](O)C/C=C/C=C\C(=O)O1,418.53000000000014,2.9034000000000026,3,6,0,99.52000000000001
NPA011652,C=C/C=C/[C@H]1OC[C@](O)(CCC)[C@@H]1O,198.26199999999997,1.0195,2,3,4,49.69
NPA011655,Cc1cc(O)c2oc3c(O)c(O)cc(C)c3c3c(C)cc(O)c(O)c3oc2c1,382.36800000000017,4.909860000000006,5,7,0,127.43000000000002
NPA011656,C[C@@H]1CC(=O)C2=C(O1)O[C@]1(C)CC[C@@]3(O)C(C)(C)[C@@H]4O[C@@H]4C(=O)[C@]3(C)[C@H]1C2,376.44900000000007,2.2786,1,6,0,85.36
NPA011660,CC1=C\C=C\[C@H]2[C@H](O)[C@@H](C)CN2C(=O)CC(=O)/C=C/C(C)=C/C=C/[C@@H](O)[C@H](O)[C@H](O)C(=O)/C=C\C=C\1,497.58800000000025,1.4924000000000002,4,7,0,135.37
NPA011662,C=C(CO)[C@@H]1C[C@]2(C)[C@@H](C)CC[C@H]3O[C@]32C[C@H]1O,252.35399999999996,1.8795999999999997,2,3,2,52.99
NPA011668,N#C/N=[N+](\[O-])c1ccc(C(=O)O)cc1,191.146,1.45988,1,4,2,99.52
NPA011669,C=C1[C@H](C)[C@@H]2[C@@H](Cc3ccccc3)NC(=O)[C@@]23C(=O)/C=C/[C@@H](C)C[C@H](C)C/C=C/[C@@H]3[C@H]1O,433.59200000000016,4.260600000000004,2,3,2,66.4
NPA011670,C[C@@H]1CCC[C@H](C)[C@@H](C)OC(=O)CC[C@](C)(O)/C=C/[C@@H]1O,298.42299999999994,2.8225000000000025,2,4,0,66.76
NPA011671,C=C[C@]1(O)CC(NC(=O)OC)=CC1=O,197.18999999999997,0.11619999999999997,2,4,2,75.63
NPA011676,C=C[C@H]1C(=C)CC[C@H]2[C@H]1CC[C@@]1(O)[C@@](C)(C(=O)O)[C@H](O)CC[C@]21C,334.456,3.1478000000000015,3,3,2,77.76
NPA011677,CCC(C)/C=C(C)/C=C/C=C/C(=O)O,194.27399999999997,3.1758000000000015,1,1,5,37.3
NPA011678,CC(=O)C[C@H]1O[C@H](C)[C@@H](C)c2c(C)c(O)cc(O)c21,264.32099999999997,2.948620000000002,2,4,2,66.75999999999999
NPA011679,CCCCC(=O)c1c(O)cccc1O,194.23,2.4707000000000017,2,3,4,57.53
NPA011685,CC1(C)C[C@H]2C(=O)C(CO)=C3C[C@@H](O)[C@]3(C)[C@H]2C1,250.33799999999997,1.6813000000000002,2,3,1,57.53
NPA011686,CCCCCCCCC[C@@H]1C[C@H](O)[C@@H](O)/C=C/[C@@H](O)CC(=O)O1,328.4490000000001,2.4716000000000005,3,5,8,86.99
NPA011687,C=CC(C)(C)[C@@]12C[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)N3[C@@H]1N(COC)c1ccccc12,411.5460000000002,3.032000000000001,1,4,6,61.88
NPA011690,COC(=O)[C@@]1([C@H]2OC(=O)[C@H](O)[C@@H]2C)CC(=O)c2c(O)cccc2O1,336.29600000000005,0.19159999999999977,2,8,2,119.36000000000001
NPA011691,CC(C)=CCCC(C)(O)C(O)/C=C/C(C)=C\C(=O)c1ccc[nH]1,317.4290000000001,3.558200000000003,3,3,8,73.32000000000001
NPA011693,COc1c2n(c3ccccc13)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)c1c-2[nH]c2ccc(Cl)cc12,437.8390000000001,2.2964999999999995,3,6,1,107.79
NPA011694,CC=CC=CCCc1c(O)ccc(O)c1COC,248.322,3.3091000000000026,2,3,6,49.69
NPA011697,COc1c(OC)c2c(C)c(CC=C(C)C)c(=O)c3c(O)oc(O)c(c1=O)c23,372.3730000000001,2.989720000000002,2,7,4,106.20000000000002
NPA011698,CN1C(=O)[C@](O)(Cc2ccccc2)N(C)C(=O)[C@@H]1Cc1c[nH]c2cccc([N+](=O)[O-])c12,422.4410000000002,1.8488999999999989,2,5,5,119.78000000000003
NPA011699,CC=C[C@H]1CC2=C(CO1)C(=O)[C@@](C)(OC(C)=O)[C@H](OC(=O)c1c(C)cc(OC)cc1O)C2,444.48000000000025,3.1908200000000013,1,8,5,108.36000000000001
NPA011704,Cc1cc(=O)c2c(cc(O)c3c4c(O)cccc4c(=O)c32)c1=O,306.273,1.8220199999999993,2,5,0,91.67
NPA011707,COC1=C(c2ccccc2)C(=O)C2=C(C1=O)c1ccccc1CO2,318.328,3.1374000000000013,0,4,2,52.60000000000001
NPA011710,CCC1=CC(=O)[C@]2(C)C1=CC=C(C)C[C@@H]2O,218.29599999999996,2.549100000000001,1,2,1,37.3
NPA011711,COc1c2c(cc3cc(O)c4c(=O)cc(C)oc4c13)C=CC2=O,308.28900000000004,3.178320000000002,1,5,1,76.74000000000001
NPA011713,C[C@@H]1CC(=O)c2c(coc2-c2c(O)cccc2O)[C@@H]1O,274.272,2.6137000000000015,3,5,1,90.9
NPA011715,CC[C@@H](C)C1=C(CO)C(=O)[C@](C)(CC)C1=O,224.29999999999995,1.8895000000000004,1,3,4,54.370000000000005
NPA011717,C/C=C/C=C/C=C/C1=CC2=CC(=O)C(C)(OC(=O)CC(O)CC(C)O)C(=O)C23OC3O1,430.4530000000002,1.5861,2,8,8,122.66000000000003
NPA011718,COC(=O)[C@@]12Oc3cccc(O)c3C(O)=C1C(=O)C[C@H](C)[C@@H]2O,320.2970000000001,0.9352999999999996,3,7,1,113.29000000000002
NPA011719,COc1cc(CC2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2)cc2c1OCO2,382.4600000000002,2.3979999999999997,1,5,5,60.030000000000015
NPA011720,C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O[C@H](C)CC[C@@H](C)C1=O,428.52900000000017,2.271700000000001,1,5,2,92.78
NPA011721,CC1(C)C=Cc2c(cc3c(c2O)C(=O)OC3)O1,232.23499999999996,2.2468000000000004,1,4,0,55.760000000000005
NPA011723,CCCc1c(C/C=C(\C)C/C=C/C(C)C)[nH]c(=O)c(C)c1O,303.446,4.432520000000004,2,2,7,53.09
NPA011725,CCCCCC[C@H](C)C(=O)C[C@H]1C2=COC([C@@H]3C(=O)C[C@@H](O)C[C@H]3C)=CC2=CC(=O)[C@]1(C)O,458.59500000000025,4.202500000000004,2,6,9,100.90000000000002
NPA011727,CC(C)(O)[C@@H]1C[C@@H](O)[C@]2(CO)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,453.6230000000002,4.076000000000005,4,4,2,85.71000000000001
NPA011729,C/C=C/C1=C(CO)[C@H](O)[C@H]2O[C@@]2([C@H](O)C=C(C)C)C1=O,280.32,0.2596999999999999,3,5,4,90.29
NPA011730,COc1ccc2c(c1C)C=C[C@]1(C)[C@@H]3CC[C@]21O[C@@]1(OC(C)(C)[C@@H](CO)[C@H]1O)[C@H]3C,414.54200000000014,3.782820000000004,2,5,2,68.15
NPA011732,CCCCCCCC(=O)OC1OC(=O)C(C)(C(C)=O)C1C,298.379,3.0044000000000013,0,5,8,69.67000000000002
NPA011734,CC1(C)CCC(=O)[C@@]2(C)OOC3C[C@@]12CCC3(O)CO,284.35200000000003,1.3582999999999998,2,5,1,75.99000000000001
NPA011735,CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OCC,322.40100000000007,3.746600000000004,2,5,10,83.83000000000001
NPA011739,CC(C)C1=C2[C@H]3CC=C(CO)[C@@H](O)[C@H](O)[C@]3(C)CC[C@@]2(C)[C@H](O)C1=O,350.45500000000004,1.3493999999999995,4,5,2,97.99000000000001
NPA011741,CCCC1O[C@H](O)[C@](C)(O)[C@H]1CC,188.26699999999997,1.2809,2,3,3,49.69
NPA011742,C=C(C)[C@H]1[C@H](OC(C)=O)C[C@H](C)[C@@]12CC=C(C)[C@@H](O)C2,278.392,3.2376000000000023,1,3,2,46.53
NPA011743,C/C(=C/[C@H](O)[C@H](C)O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C,400.5590000000002,3.7134000000000036,3,4,3,77.76
NPA011746,C=C1C(=O)O[C@H]2C(=O)O[C@H](CC)[C@@H]12,182.17499999999995,0.4196,0,4,1,52.6
NPA011747,Cc1cc2cc3c(c(O)c2c(=O)o1)C[C@H](C)[C@]1(CC(=O)C[C@@H](C)O1)O3,344.3630000000001,2.842320000000001,1,6,0,85.97000000000001
NPA011753,C[C@@H]1C[C@@H](CO)C(C=O)=CC2=C1CC(C)(C)C2,234.33899999999997,2.876600000000001,1,2,2,37.3
NPA011754,C/C=C(/C)[C@@H]1C(C)=C[C@@H]2[C@H]([C@@H]1/C=C/C=C/C(=O)O)[C@@H](C)CC[C@@H]2O,330.468,4.3651000000000035,2,2,4,57.53
NPA011763,C[C@@H]1C[C@@H](O)[C@@H](O)/C=C/[C@@H]2O[C@@H]2C(=O)O1,214.21699999999996,-0.6328000000000003,2,5,0,79.29
NPA011765,CCCCCCC/C=C(\C)C(O)[C@@H](C)C(=O)N1CCC[C@H]1C(=O)OC,353.5030000000001,3.4542000000000024,1,4,10,66.84
NPA011766,C/C=C/C1=CC2=CC(=O)[C@]3(C)OC(=O)C(C(C)=O)=C3C2=CO1,298.294,2.0707,0,5,2,69.67
NPA011768,COc1cc(O)c2c(c1)C1=C[C@H](O)[C@@H](O)C[C@]1(C)OC2=O,292.287,0.8387999999999998,3,6,1,96.22000000000001
NPA011769,COC(=O)c1cccc2nc3c([C@@H](O)[C@@H](CCCC(C)C)C(=O)OC)cccc3nc12,424.4970000000001,4.218500000000003,1,7,8,98.61000000000001
NPA011771,CCOC1=C(c2ccc(O)cc2)[C@](Cc2ccc3c(c2)OC(C)(C)C(O)C3)(C(=O)OC)OC1=O,468.5020000000003,2.9255000000000013,2,8,6,111.52000000000001
NPA011774,C=C1CC[C@H]2C(C)(C)C[C@H](O)C[C@]2(C)[C@H]1CO,238.37099999999998,2.7483000000000017,2,2,1,40.46
NPA011776,COc1cc2c3c(oc2c(C)c1O)C(=O)C(C)=CC3=O,272.256,2.7807200000000014,1,5,1,76.74000000000001
NPA011777,CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@](C)(O)[C@H](O)C2=CO1,350.842,3.5205000000000033,2,4,4,66.76
NPA011781,COC1=C(OC)C(O)C(C(C)C(C)=O)=CC1O,242.27099999999996,0.37770000000000004,2,5,4,75.99000000000001
NPA011784,COc1c(-c2csc(CCCC(C)(C)O)n2)nc(C(N)=O)c(O)c1OC,381.4540000000002,2.120399999999999,3,8,8,127.79000000000002
NPA011786,C=C(CO)[C@@]12O[C@@H]1[C@@]1(C)C(=C[C@@H]2OC(C)=O)C=C[C@@H](O)[C@@H]1C,306.358,1.1172999999999997,2,5,3,79.28999999999999
NPA011787,COc1cc(=O)oc(/C=C/C=C/C=O)c1C,220.22400000000002,1.72512,0,4,4,56.51
NPA011790,CO[C@@H]1O[C@H]2C[C@@H]1C(CO)=C1CC(C)(C)C[C@H](O)C12C,282.37999999999994,1.8537,2,4,2,58.92
NPA011791,Cc1ccc([C@@H](C)CCOC(=O)C(C)(C)O)cc1,250.33799999999994,2.802720000000001,1,3,5,46.53
NPA011792,C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C=C[C@]3(C)[C@]1(C)[C@]21CO1,316.3970000000001,2.943100000000001,0,4,2,48.06
NPA011793,CC1=CC2=CC(C)(C)C[C@@]2(O)[C@@](C)(O)C12CC2,234.33899999999997,2.5649000000000006,2,2,0,40.46
NPA011800,CC=CC=CC=C1[C@@H](OC)O[C@@](C)(OC)[C@@H]1OCc1c(O)cccc1CCC,388.5040000000002,4.653900000000004,1,5,9,57.150000000000006
NPA011804,COCc1c(O)cccc1/C=C/[C@H](O)[C@@H](C)O,238.283,1.2934999999999994,3,4,5,69.92
NPA011805,C=C1CO[C@]2(O)[C@@H](O)[C@H](C)[C@H]3CCC(C)=C[C@@H]3[C@]12O,266.337,0.9756,3,4,0,69.92
NPA011806,CCCCC[C@H]1C(=O)CC[C@@H]1CCCCCC(=O)OC,282.4239999999999,4.285500000000003,0,3,10,43.370000000000005
NPA011807,CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)N[C@H](C(=O)O)[C@H](C)CC,323.4330000000001,2.943600000000001,2,3,9,83.47
NPA011808,C=C[C@]1(C)C=C2[C@@H](O)[C@@]3(O)OC[C@]4([C@@H]3C(C)(C)[C@H](O)C[C@@H]4O)[C@@]2(O)CC1,366.454,0.4775999999999997,5,6,1,110.38000000000001
NPA011809,CC(C)=CCc1c2occc2c(C)c2ccc(=O)oc12,268.31199999999995,4.356320000000003,0,3,2,43.35
NPA011811,COc1c(O)ccc(OC(=O)c2c(C)cc(O)cc2O)c1CC=C(C)C,358.3900000000001,3.848320000000004,3,6,5,96.22000000000001
NPA011815,CC(=O)O[C@H]1C=CC(=O)O[C@H]1[C@@H]1[C@H](C)[C@H]2C=CC=C[C@@H]1O2,290.31500000000005,1.5453999999999999,0,5,2,61.83
NPA011816,CCO[C@@H]1CC[C@]2(CC(=O)c3cc(O)ccc3O)C(=O)OC[C@]12C(OC)OC,394.42000000000013,2.0180000000000007,2,8,8,111.52000000000001
NPA011821,O=C1CC[C@@H](O)[C@@H]2C1=C(O)C=CC21Oc2cccc3cccc(c23)O1,336.3430000000001,3.0292000000000003,2,5,0,75.99000000000001
NPA011822,COc1cc(C2(OC)C(=O)C=Cc3cccc(OC)c32)cc(OC)c1O,356.37400000000014,2.903900000000001,1,6,5,74.22000000000001
NPA011824,O=c1[nH]c(-c2c[nH]c3ccccc23)nc2ccccc12,261.28399999999993,3.0714000000000006,2,2,1,61.54
NPA011826,Cc1cc(=O)cc[nH]1,109.12799999999999,0.6833199999999999,1,1,0,32.86
NPA011834,NC(=O)c1cccc2nc3c(CO)cccc3nc12,253.26099999999997,1.3741999999999994,2,4,2,89.10000000000001
NPA011835,O=C1C(O)=CC2(Oc3cccc4cccc(c34)O2)c2cccc(O)c21,332.31100000000004,3.807800000000002,2,5,0,75.99000000000001
NPA011838,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC1=O,438.6130000000002,1.7335000000000014,4,4,7,116.4
NPA011839,CC1OC1P(=O)(O)OP(=O)(O)O,218.03799999999998,0.025899999999999923,3,4,3,116.59
NPA011842,C[C@H]1CCC=C2C=C[C@H]3[C@H](C3(C)C)[C@@]21C,202.34099999999998,4.191000000000003,0,0,0,0.0
NPA011843,COC(=O)c1ccc([C@H](O)[C@H](C)OC(C)=O)cn1,253.25399999999996,0.8532,1,6,4,85.72
NPA011844,C=C1CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@H]1CC1=C(O)C(=O)C(CO)=CC1=O,372.46100000000007,3.236900000000001,2,5,3,91.67
NPA011845,COC(=O)C(C[C@]1(O)c2ccccc2N2C(=O)C(C)(C)N[C@H]21)n1cnc2ccccc2c1=O,448.4790000000002,1.4429999999999987,2,8,4,113.76
NPA011847,Cc1cc(CO)c2c(=O)c3c(O)cc(O)cc3oc2c1,272.256,2.1581200000000016,3,5,1,90.9
NPA011848,Cc1cc(O)c(C)c2c1C(=O)Oc1c(CO)c(O)c(C(=O)O)c(C)c1O2,360.31800000000004,2.538460000000002,4,7,2,133.52
NPA011849,C[C@@H]1CCC[C@]2(C)CCC(=O)C[C@H]12,180.29099999999997,3.1819000000000015,0,1,0,17.07
NPA011850,CC(=O)CCCCCC/C(=C/CC(=O)O)C(=O)O,256.298,2.4017,2,3,10,91.67
NPA011851,[C-]#[N+][C@]12C(=O)[C@H](C=C(Cl)[C@@]1(C)C=C)C(C)(C)[C@H]1C(=O)N(C)c3cccc2c31,380.8750000000001,4.414890000000004,0,2,1,41.74
NPA011852,O=C1CCC2(Oc3cccc4cccc(c34)O2)[C@H]2[C@@H]1[C@@H](O)CC[C@H]2O,340.37500000000006,2.4182,2,5,0,75.99000000000001
NPA011853,Cc1c(O)cc(O)c2c1C[C@@H](CCCCCCCO)OC2=O,308.3739999999999,2.820620000000002,3,5,7,86.99000000000001
NPA011854,CCCCCCCC(=O)C(C)C(=O)n1cccc1,249.354,3.6940000000000026,0,3,8,39.07
NPA011855,CO[C@@]12O[C@H](C)[C@@H](C)C1=C(C)C(=O)[C@@H]1Cc3c(O)c4c(c(C)c3O[C@]12O)[C@H](C)[C@@H](C)O4,430.4970000000001,3.1214200000000023,2,7,1,94.45000000000002
NPA011857,N=C1c2cc(C=O)cc(O)c2-c2c1c(O)c1c(O)cccc1c2O,321.28799999999995,2.8712700000000018,5,6,1,121.84
NPA011859,CO[C@@H]1C=C/C=C/CNC(=O)/C2=C/C[C@@H](C)OC(=O)[C@@H](CS2)NC(=O)c2coc(n2)C[C@H](O)C1,491.56600000000026,1.2761999999999993,3,9,1,139.99
NPA011860,C=C1[C@H]2C[C@@H](O)C(C)=C[C@@H]2[C@@H](C(C)C)[C@H](O)[C@H]1O,252.354,1.4935,3,3,1,60.69
NPA011861,C=C[C@]1(C)C=C2C(=O)C[C@H]3C(C)(C)C(=O)C=C[C@]3(C)[C@@]2(O)C(=O)C1,328.4080000000001,2.569400000000001,1,4,1,71.44
NPA011863,CO[C@]12C(=O)N3C=CC(C)(C)c4[nH]c5c6c(ccc5c4C[C@H]3C(=O)N1CC[C@@H]2O)OC(C)(C)C=C6,477.5610000000004,2.8462000000000014,2,5,1,95.10000000000001
NPA011866,CC(=O)OCC(C)(O)C#C[C@@]12O[C@@H]1[C@@H](O)C=C[C@@H]2O,268.26500000000004,-1.2669,3,6,2,99.52000000000001
NPA011871,COc1nc(CC(C)C)cnc1C(C)C,208.30499999999998,2.807100000000001,0,3,4,35.010000000000005
NPA011876,CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)[C@@]12O[C@H]2c1ccccc1,395.4180000000001,3.3956000000000017,0,5,1,67.73
NPA011877,CC(=C/[C@H](C)[C@H](C)O)/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,369.41700000000003,3.155200000000003,4,5,6,110.62
NPA011878,C=C1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1C[C@]1(O)CC(=O)C(CO)=CC1=O,376.4930000000001,2.3394000000000017,3,5,4,94.83000000000001
NPA011879,COc1cc(O)c2c(c1C)C(C)(C(O)CO)OC2=O,268.265,0.4480200000000002,3,6,3,96.22000000000001
NPA011880,C[C@H](CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4[C@@](C)(C=O)[C@H](O)CC[C@]4(C)C3=CC[C@]12C,386.5760000000001,4.680000000000004,2,3,3,57.53
NPA011882,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.4120000000001,1.5346000000000006,3,3,3,68.36
NPA011884,CN1C(=O)[C@H]2C[C@@]3(O)c4ccccc4N4C(=O)C5(CC5)N(C[C@@H]1c1nc5ccccc5c(=O)n12)[C@@H]43,469.5010000000003,1.2630999999999997,1,7,0,98.98
NPA011885,C=C1CC[C@@H](O)C(C)(C)[C@H]1/C=C/C(C)=C[C@H](O)[C@]12O[C@H]1[C@H](O)C(CO)=C[C@@H]2O,392.49200000000025,0.9948000000000001,5,6,5,113.68
NPA011886,C=C1C[C@@H](C(=O)N[C@H](C(=O)O)C(C)C)N=C1N,239.27499999999995,-0.10249999999999904,3,4,4,104.78
NPA011890,C/C=C/C=C/C1C(C)=CC2CC(C)CCC2C1(C)/C(O)=C1\C(=O)NC(CO)C1=O,399.53100000000006,3.625400000000001,3,4,4,86.63000000000001
NPA011892,OCc1cc(OCc2cc(O)ccc2O)cc(Cl)c1O,296.70599999999996,2.5281000000000016,4,5,4,90.15
NPA011896,C[C@@H]1[C@@H](O)C2=C(C(=O)[C@@H](C)C2)[C@@]2(C)CC[C@@]12O,236.31099999999998,1.4337,2,3,0,57.53
NPA011898,CC1=C[C@@H]2/C=C(\C)CC[C@@H](O)C(=O)CCC(=O)[C@]23C(=O)N[C@@H](CC(C)C)[C@@H]3[C@@H]1C,401.54700000000014,3.3651000000000018,2,4,2,83.47
NPA011900,C=C(C)[C@]1(O)CC(C)(C)C[C@H]2[C@H](CO)CC[C@H]21,238.37099999999995,2.7483000000000017,2,2,2,40.46
NPA011901,CC1(C)CC[C@@H](O)[C@]1(C)c1ccc(C(=O)OCC[C@@](C)(O)CC(=O)O)cc1,378.4650000000002,2.8978000000000015,3,5,7,104.06
NPA011909,CC(C)(N)CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,264.32500000000005,0.9259,3,3,6,92.42
NPA011910,C=C1C(=O)[C@H]2O[C@]23C[C@H]2CC(C)(C)C[C@H]2[C@]13C,232.32299999999998,2.7253000000000007,0,2,0,29.6
NPA011911,COC(=O)c1c(O)ccc2oc3cc(C(=O)O)cc(O)c3c(=O)c12,330.248,1.8422,3,7,2,134.27
NPA011912,COc1cc2c(c(O)c1OC)C(=O)OC1CC(CC(C)=O)OC21,322.31300000000005,1.7575,1,7,4,91.29000000000002
NPA011913,CC(=O)N1[C@H]2N(C(=O)C13CC3)c1ccccc1[C@]21C[C@@H](n2cnc3ccccc3c2=O)C(=O)O1,456.4580000000003,1.8473999999999997,0,7,1,101.81
NPA011914,COC(=O)CCc1nc(C(=O)OC)cc2c1[nH]c1ccccc12,312.325,2.6083000000000007,1,5,4,81.28
NPA011916,CCc1ccc(C)o1,110.15599999999998,2.1504200000000004,0,1,1,13.14
NPA011923,C=CCC1=C(O)C(=O)[C@]2(O)CCC(=O)[C@H]12,208.21299999999994,0.6675,2,4,2,74.60000000000001
NPA011924,COC1=CC(=O)c2cc3c(c(O)c2C1=O)C[C@](C)(O)[C@H](O)C3,304.298,0.5119999999999998,3,6,1,104.06
NPA011926,C=C(CO)[C@]12C=C3C(=O)C[C@@H](C(C)C)[C@]3(C)C[C@@H](O)[C@@]1(C)CC(=O)O2,348.4390000000001,2.1692000000000005,2,5,3,83.83000000000001
NPA011927,C[C@H](O)[C@H](C)C(=O)[C@@H]1C(=O)O[C@]2(C)C(=O)C(Cl)=C3C=C(C=C[C@@H](C)[C@@H](C)O)OC=C3[C@H]12,450.9150000000002,2.5670000000000006,2,7,6,110.13000000000002
NPA011929,CC1(C)CC(=O)C2=C(O1)[C@@H](O)[C@H](O)[C@H]1O[C@@H]21,226.228,-0.48870000000000013,2,5,0,79.29
NPA011930,CC(=O)C[C@H](O)c1coc2cc(O)cc(C(=O)O)c2c1=O,292.243,1.2092999999999998,3,6,4,125.04000000000002
NPA011931,CC(CO)[C@H]1CC[C@@H]2C(=O)c3cc(O)ccc3O[C@@]2(O)C1=O,306.3140000000001,0.8795999999999995,3,6,2,104.06000000000002
NPA011934,COc1c(C)cc(O)c(C(=O)c2c(O)ccc3c2OC(C)(C)C=C3)c1C=O,368.3850000000001,3.642520000000003,2,6,4,93.06000000000002
NPA011935,CC(C)C1=C2C3=CC=C(C=O)C[C@H](O)[C@]3(C)CC[C@@]2(C)[C@H](O)C1,316.441,3.3263000000000025,2,3,2,57.53
NPA011937,COc1cc(C(O)CCCCO)oc(=O)c1,228.24399999999994,0.8443999999999998,2,5,6,79.9
NPA011938,Cc1c(O)cc(C(C)C)oc1=O,168.19199999999998,1.7772199999999998,1,3,1,50.44
NPA011939,COc1cc(O)c2c(c1C)C(O)(C(C)=O)COC2=O,266.24899999999997,0.65622,2,6,2,93.06000000000002
NPA011940,C/C=C/C=C/C=C(\C=O)C(OCc1c(O)cccc1CCC)C(C)=O,342.435,4.076500000000004,1,4,10,63.6
NPA011942,C[C@H]1CCC[C@]2(C)CCC(=O)C=C12,178.27499999999995,3.102000000000002,0,1,0,17.07
NPA011943,CC(C)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,386.4550000000001,3.488500000000001,2,4,3,79.78
NPA011944,C[C@H]1C=C[C@H]2C[C@H](O)CC[C@H]2[C@@H]1c1cc(NCCO)c(C=O)c(=O)o1,347.4110000000001,1.9232000000000005,3,6,5,99.77000000000001
NPA011947,C/C(=C\CC[C@]1(C)OC2=C(C[C@@H]1O)C(=O)CC[C@H]2O)CC/C=C(\C)C(=O)O,378.4650000000002,3.041800000000001,3,5,7,104.06000000000002
NPA011951,CC1(C)C[C@H]2C(=O)[C@H](O)[C@]3(CO)C[C@]3(C)[C@H]2C1,238.32699999999994,1.3711,2,3,1,57.53
